Date,Tensao_Media_Atual_kPa,Chuva_Acumulada_3d_mm,Tmax_Futura_3d_C,Irrigacao_mm,DAP
2019-01-28,28.66227578863004,0.2,34.5,0.0,1
2019-01-30,31.663939354239233,13.2,34.5,0.0,1
2019-01-31,32.915825670508944,25.0,33.1,0.0,2
2019-02-01,33.132019946939856,25.0,34.6,0.0,3
2019-02-02,33.16182777659219,13.8,34.6,0.0,4
2019-02-03,33.16569952149726,15.4,34.6,0.0,5
2019-02-04,29.95570309077789,18.6,32.7,0.0,6
2019-02-05,29.299767112979545,18.0,33.5,0.0,7
2019-02-06,32.479337950388086,10.2,33.5,0.0,8
2019-02-07,32.65686603058501,7.799999999999999,33.5,0.0,9
2019-02-08,29.207422480255474,6.6,35.0,0.0,10
2019-02-09,31.352692915560386,13.2,35.0,0.0,11
2019-02-10,32.617994529752345,19.0,35.0,0.0,12
2019-02-11,30.531117656543614,25.799999999999997,32.8,0.0,13
2019-02-12,32.59830328463077,13.6,33.5,0.0,14
2019-02-13,33.08865835530375,23.2,33.5,0.0,15
2019-02-14,29.926201544835262,28.0,33.5,0.0,16
2019-02-15,30.54096856038076,28.599999999999998,32.2,0.0,17
2019-02-16,30.588084730445615,32.599999999999994,31.9,0.0,18
2019-02-17,32.73067757212471,21.399999999999995,33.5,0.0,19
2019-02-18,29.002314494856634,22.2,34.3,0.0,20
2019-02-19,28.60224972494546,18.2,34.3,0.0,21
2019-02-20,32.38748727006073,17.8,34.3,0.0,22
2019-02-21,28.08438170344024,23.0,33.7,0.0,23
2019-02-22,32.34851003628773,8.8,33.7,0.0,24
2019-02-23,32.763655601699014,35.0,34.2,0.0,25
2019-02-24,28.978626870717605,30.2,34.2,0.0,26
2019-02-25,32.45446966430516,53.4,34.2,0.0,27
2019-02-26,30.9322912405371,32.6,32.0,0.0,28
2019-02-27,32.15623745036651,32.0,33.4,0.0,29
2019-02-28,27.351677556109376,7.6000000000000005,33.4,0.0,30
2019-03-01,31.98703644472654,13.2,33.4,0.0,31
2019-03-02,27.759707591250226,52.8,32.4,0.0,32
2019-03-03,30.12832605124904,80.8,32.4,0.0,33
2019-03-04,32.48026138776737,97.19999999999999,32.2,0.0,34
2019-03-05,32.941634129266205,56.6,31.9,0.0,35
2019-03-06,28.891182024289286,32.199999999999996,33.5,0.0,36
2019-03-07,26.665608413989364,4.8,34.4,0.0,37
2019-03-08,27.228581547978205,4.6,34.4,0.0,38
2019-03-09,27.25212963652554,6.2,34.4,0.0,39
2019-03-10,32.25180460712013,13.0,33.9,0.0,40
2019-03-11,31.66631481445429,13.2,32.0,0.0,41
2019-03-12,32.91264186978678,7.0,32.8,0.0,42
2019-03-13,33.130647888599356,0.2,33.6,0.0,43
2019-03-14,31.49960868868046,26.4,34.3,0.0,44
2019-03-15,30.55297506735563,26.4,34.3,0.0,45
2019-03-16,32.741294019579854,26.599999999999998,34.3,0.0,46
2019-03-17,33.108372593076524,2.0,33.7,0.0,47
2019-03-18,33.1587462656035,2.0,34.2,0.0,48
2019-03-19,27.716507274698174,35.199999999999996,34.2,0.0,49
2019-03-20,32.28709528687442,53.4,34.2,0.0,50
2019-03-21,33.051248892839254,65.4,31.5,0.0,51
2019-03-22,32.89813143697529,32.2,32.0,0.0,52
2019-03-23,33.120579269736965,63.0,32.0,0.0,53
2019-03-24,27.144800188887263,56.6,33.5,0.0,54
2019-03-25,28.035330325414463,57.8,33.6,0.0,55
2019-03-26,29.12678240529915,8.799999999999999,33.6,0.0,56
2019-03-27,32.479049850436866,9.0,33.6,0.0,57
2019-03-28,26.57109062839906,24.6,33.3,0.0,58
2019-03-29,30.4796076072489,101.8,32.3,0.0,59
2019-03-30,32.45875460781408,96.0,33.7,0.0,60
2019-03-31,32.64609768115831,79.6,34.5,0.0,61
2019-04-01,31.271486030043036,48.2,34.5,0.0,62
2019-04-02,28.615641099892503,109.4,34.5,0.0,63
2019-04-03,26.46665350564065,108.80000000000001,33.5,0.0,64
2019-04-04,32.21915227323304,63.800000000000004,33.5,0.0,65
2019-04-05,33.04228858175218,2.6,34.7,0.0,66
2019-04-06,26.586247721731233,13.6,34.7,0.0,67
2019-04-07,26.346625313495792,34.6,34.7,0.0,68
2019-04-08,32.199122318143,35.6,32.3,0.0,69
2019-04-09,32.55085092974167,24.8,33.6,0.0,70
2019-04-10,33.06575295606987,2.8,33.6,0.0,71
2019-04-11,30.136845467315336,35.0,33.6,0.0,72
2019-04-12,27.334259524013323,50.4,32.7,0.0,73
2019-04-13,32.20574705828187,48.800000000000004,33.1,0.0,74
2019-04-14,33.040509561587,28.0,33.1,0.0,75
2019-04-15,32.85787416679301,16.0,33.3,0.0,76
2019-04-16,27.19595607886501,20.0,33.3,0.0,77
2019-04-17,28.60230097637917,7.6,33.3,0.0,78
2019-04-18,32.3969192943117,3.9999999999999996,33.3,0.0,79
2019-04-19,29.46895400051168,18.6,33.3,0.0,80
2019-04-20,31.37265421287812,20.6,33.3,0.0,81
2019-04-21,31.574608594517272,20.6,33.3,0.0,82
2019-04-22,32.90160033340493,2.0,33.9,0.0,83
2019-04-23,33.129355028729606,0.0,34.6,0.0,84
2019-04-24,28.238285326664368,0.0,34.6,0.0,85
2019-04-25,31.854619604679137,0.0,34.6,0.0,86
2020-01-14,33.151874258248114,0.0,34.5,0.0,1
2020-01-15,33.16441135644316,32.80000000000001,34.5,1.3120194178621585,2
2020-01-16,47.61055853357563,32.80000000000001,34.5,2.6797660058939283,3
2020-01-17,47.610645557140856,33.000000000000014,33.2,3.27047886663567,4
2020-01-18,47.61065681692425,2.000000000000014,33.2,0.0,5
2020-01-19,47.61065827379879,7.600000000000014,32.0,0.0,6
2020-01-20,28.228719367910863,9.600000000000014,31.2,0.0,7
2020-01-21,32.32489442940894,14.200000000000014,33.2,0.0,8
2020-01-22,33.053651018005766,15.000000000000014,34.4,0.0,9
2020-01-23,33.15168201255571,14.200000000000015,34.4,0.0,10
2020-01-24,33.16438646994919,35.80000000000001,34.4,0.0,11
2020-01-25,33.16603060989206,29.600000000000016,33.7,0.0,12
2020-01-26,32.951910365065835,43.20000000000002,34.1,0.0,13
2020-01-27,32.353394902145524,18.000000000000014,34.1,0.0,14
2020-01-28,33.03519228049918,18.800000000000015,34.7,0.0,15
2020-01-29,27.614647414483528,6.000000000000014,34.7,0.0,16
2020-01-30,32.30026784005858,3.2000000000000144,34.7,0.0,17
2020-01-31,30.177920816310923,2.2000000000000144,33.8,0.0,18
2020-02-01,32.66392751282775,0.40000000000001423,33.8,0.0,19
2020-02-02,33.09867165632812,34.20000000000001,33.2,0.0,20
2020-02-03,33.15752070597979,39.40000000000001,32.4,0.0,21
2020-02-04,33.165142151120754,99.00000000000001,32.4,0.0,22
2020-02-05,33.166128389325024,110.40000000000002,32.4,0.0,23
2020-02-06,33.166255998113684,117.60000000000002,32.4,0.0,24
2020-02-07,28.048869027675195,57.600000000000016,33.3,0.0,25
2020-02-08,31.854678322477692,12.400000000000015,33.5,0.0,26
2020-02-09,26.62934513470058,3.6000000000000143,33.5,0.0,27
2020-02-10,26.638815064048515,3.6000000000000143,33.8,0.0,28
2020-02-11,30.28095569440725,3.6000000000000143,34.0,0.0,29
2020-02-12,32.70941481550233,73.80000000000001,34.0,0.0,30
2020-02-13,33.10411188347908,73.80000000000001,34.0,0.0,31
2020-02-14,33.158192325808,73.80000000000001,33.8,0.0,32
2020-02-15,33.165229068180786,0.8000000000000143,34.2,0.0,33
2020-02-16,33.16613963559708,17.000000000000014,34.2,0.0,34
2020-02-17,27.180068208444002,31.800000000000015,34.2,0.0,35
2020-02-18,32.32634832412825,62.40000000000001,32.1,0.0,36
2020-02-19,33.05643030392258,56.20000000000002,32.1,0.0,37
2020-02-20,33.15204271334269,76.4,34.1,0.0,38
2020-02-21,32.3593757488649,45.20000000000002,34.2,0.0,39
2020-02-22,29.248464035242584,39.600000000000016,34.2,0.0,40
2020-02-23,27.388200408582698,4.800000000000015,34.2,0.0,41
2020-02-24,30.186285125153045,18.800000000000015,33.1,0.0,42
2020-02-25,27.598748614653164,15.600000000000014,33.1,0.0,43
2020-02-26,32.38602894434372,22.200000000000017,33.1,0.0,44
2020-02-27,33.06424874513252,35.40000000000002,32.9,0.0,45
2020-02-28,33.15305594635578,68.60000000000001,32.9,0.0,46
2020-02-29,30.152114863501033,69.80000000000001,32.2,0.0,47
2020-03-01,32.72082125977733,184.8,32.2,0.0,48
2020-03-02,33.045373923154465,161.8,32.2,0.0,49
2020-03-03,27.914538261641184,182.2,32.0,0.0,50
2020-03-04,27.09887833896665,45.199999999999996,32.0,0.0,51
2020-03-05,31.088737564407936,79.4,33.1,0.0,52
2020-03-06,26.72482585059098,165.4,33.1,0.0,53
2020-03-07,30.566173513842145,160.0,33.1,0.0,54
2020-03-08,27.737673772416326,123.60000000000001,31.7,0.0,55
2020-03-09,31.21585510948891,9.2,33.3,0.0,56
2020-03-10,27.012246762467427,22.2,33.3,0.0,57
2020-03-11,26.50510265371325,13.8,33.3,0.0,58
2020-03-12,32.22522675675397,140.8,32.2,0.0,59
2020-03-13,32.46226053717193,281.4,32.1,0.0,60
2020-03-14,33.07409213637957,280.59999999999997,34.0,0.0,61
2020-03-15,30.432713630483434,153.59999999999997,34.0,0.0,62
2020-03-16,27.874151850701494,36.2,34.0,0.0,63
2020-03-17,28.518463073802174,47.400000000000006,33.1,0.0,64
2020-03-18,26.661849617904625,58.6,31.0,0.0,65
2020-03-19,32.24920731070158,22.4,32.4,0.0,66
2020-03-20,33.04626618518324,11.2,33.4,0.0,67
2020-03-21,27.29767535943521,0.2,33.4,0.0,68
2020-03-22,30.069285932930434,75.8,33.4,0.0,69
2020-03-23,29.89719901371096,75.8,33.4,0.0,70
2020-03-24,32.6449961843834,108.39999999999999,33.2,0.0,71
2020-03-25,33.09838244687424,43.0,33.3,0.0,72
2020-03-26,33.15748302757466,43.0,34.8,0.0,73
2020-03-27,28.244806226146977,10.399999999999999,34.8,0.0,74
2020-03-28,32.474820007453104,0.2,34.8,0.0,75
2020-03-29,27.587855428898486,3.8000000000000003,34.2,0.0,76
2020-03-30,30.747729545773673,3.6,34.2,0.0,77
2020-03-31,32.842787049681036,22.6,34.2,0.0,78
2020-04-01,33.12423795681626,19.0,34.3,0.0,79
2020-04-02,33.160832850513614,19.0,34.3,0.0,80
2020-04-03,33.16557077103108,6.2,34.3,0.0,81
2020-04-04,33.166183848513185,6.2,34.5,0.0,82
2020-04-05,33.16626317385331,19.8,35.0,0.0,83
2020-04-06,33.16627343756652,22.799999999999997,35.0,0.0,84
2020-04-07,33.16627476556182,23.599999999999998,35.0,0.0,85
2020-04-08,33.16627493738773,10.199999999999998,34.5,0.0,86
2020-04-09,33.166274959619855,32.199999999999996,34.5,0.0,87
2020-04-10,33.16627496249632,57.599999999999994,33.1,0.0,88
2020-04-11,31.06977565521351,132.6,32.7,0.0,89
2020-04-12,32.8519817355284,101.4,32.7,0.0,90
2020-04-13,33.12498202332086,80.4,33.2,0.0,91
2020-04-14,27.44547395359153,66.4,33.2,0.0,92
2020-04-15,27.91727717087657,67.2,33.2,0.0,93
2020-04-16,26.402219952341273,63.2,32.5,0.0,94
2020-04-17,32.208873001911115,19.6,32.6,0.0,95
2020-04-18,33.04092195407979,33.2,32.6,0.0,96
2020-04-19,26.487187786799335,35.6,32.6,0.0,97
2020-04-20,32.22043222342876,20.8,31.9,0.0,98
2020-04-21,33.04242530192545,26.4,33.0,0.0,99
2020-04-22,30.141571639247857,24.4,33.0,0.0,100
2020-04-23,29.042586588558045,21.8,33.2,0.0,101
2020-04-24,32.285336015100526,4.2,33.8,0.0,102
2021-01-17,31.729406526217705,8.4,31.4,0.0,1
2021-01-18,32.763015911334264,8.0,31.4,0.0,2
2021-01-19,33.10995479628601,12.2,33.3,0.0,3
2021-01-21,32.728095675298064,11.2,33.6,0.0,1
2021-01-22,33.090672615215716,0.0,33.9,0.0,2
2021-01-23,33.15550059088228,1.0,33.9,0.0,3
2021-01-24,30.95075935143134,30.4,33.9,0.0,4
2021-01-25,32.78674161639366,30.4,33.2,0.0,5
2021-01-26,33.113072051377685,39.4,33.2,0.0,6
2021-01-27,33.159329476565865,13.4,32.4,0.0,7
2021-01-28,33.1653762282759,13.4,33.2,0.0,8
2021-01-29,28.651433941005095,4.8,33.8,0.0,9
2021-01-30,32.423896009663274,1.4,33.8,0.0,10
2021-01-31,31.62471100223984,1.4,34.3,0.0,11
2021-02-01,32.26357430254574,0.0,34.5,0.0,12
2021-02-02,33.02163607574393,0.0,34.5,0.0,13
2021-02-03,33.146398957193455,0.0,34.5,0.0,14
2021-02-04,33.16368651533251,12.8,35.2,0.0,15
2021-02-05,33.16594003983478,13.600000000000001,35.2,0.0,16
2021-02-06,33.16623162792048,15.200000000000001,35.2,0.9759455449163946,17
2021-02-07,62.05504201770499,2.4000000000000004,33.9,0.0,18
2021-02-08,62.05504201770499,27.0,33.9,0.0,19
2021-02-09,45.665933819056946,25.599999999999998,33.9,0.0,20
2021-02-10,47.34624392666219,45.8,33.5,0.0,21
2021-02-11,47.576223960572776,20.4,33.5,0.0,22
2021-02-12,47.60619935042304,68.4,32.8,0.0,23
2021-02-13,28.842791293423822,63.2,32.8,0.0,24
2021-02-14,32.45485524199779,74.2,32.6,0.0,25
2021-02-15,29.09910361367485,59.6,32.6,0.0,26
2021-02-16,32.491208032854914,46.800000000000004,32.6,0.0,27
2021-02-17,26.510029290978327,35.800000000000004,32.3,0.0,28
2021-02-18,29.145852943525167,2.8000000000000003,32.3,0.0,29
2021-02-19,29.935068593450325,2.8000000000000003,32.3,0.0,30
2021-02-20,27.176618795021096,14.600000000000001,31.7,0.0,31
2021-02-21,32.270216881195836,14.600000000000001,32.9,0.0,32
2021-02-22,33.048991638231826,17.0,33.4,0.0,33
2021-02-23,33.15107725551211,25.4,33.4,0.0,34
2021-02-24,33.16430819027667,56.0,33.4,0.0,35
2021-02-25,32.16181401530462,54.0,33.1,0.0,36
2021-02-26,33.02217464356664,40.8,33.1,0.0,37
2021-02-27,33.14753602268742,23.4,33.1,0.0,38
2021-02-28,29.550872659895383,22.2,32.6,0.0,39
2021-03-01,27.2911931706294,16.400000000000002,32.8,0.0,40
2021-03-02,32.34058746490732,3.4,33.1,0.0,41
2021-03-03,32.04570092701416,2.0,33.1,0.0,42
2021-03-04,29.039762168814576,2.4000000000000004,33.1,0.0,43
2021-03-05,32.549950447028834,1.6,33.4,0.0,44
2021-03-06,33.08583250105325,6.4,33.4,0.0,45
2021-03-07,33.15585495222521,4.8,33.4,0.0,46
2021-03-08,33.16492654765121,4.799999999999999,33.4,0.0,47
2021-03-09,34.8957725052381,5.0,32.8,0.0,48
2021-03-10,34.89581892161,15.0,32.8,3.279290417018996,49
2021-03-11,62.05504201770499,26.6,31.7,4.1628908587741655,50
2021-03-12,62.05504201770499,31.0,32.3,0.0,51
2021-03-13,62.05504201770499,21.0,33.6,0.0,52
2021-03-14,62.05504201770499,9.4,33.6,0.0,53
2021-03-15,46.98123724740837,5.6,33.6,0.0,54
2021-03-16,31.1012545954572,9.6,33.3,0.0,55
2021-03-17,31.12737548545138,45.0,31.4,0.0,56
2021-03-18,32.89259022631822,49.4,31.6,0.0,57
2021-03-19,33.130727962684745,47.199999999999996,31.6,0.0,58
2021-03-20,33.16167335089791,12.0,32.6,0.0,59
2021-03-21,33.165679534175524,3.2,32.6,0.0,60
2021-03-22,27.245946585609392,37.199999999999996,32.6,0.0,61
2021-03-23,30.120864226403505,59.19999999999999,32.6,0.0,62
2021-03-24,32.6843163838269,89.39999999999999,32.2,0.0,63
2021-03-25,33.10353724912683,53.599999999999994,33.6,0.0,64
2021-03-26,33.1581511289491,31.4,33.6,0.0,65
2021-03-27,27.189048364202655,0.2,33.6,0.0,66
2021-03-28,28.17065107663622,0.4,33.5,0.0,67
2021-03-29,27.554111181791516,9.0,33.5,0.0,68
2021-03-30,32.379714121717456,35.6,33.5,0.0,69
2021-03-31,33.06342226874269,35.4,34.7,0.0,70
2021-04-01,33.15294885221177,26.8,34.7,0.0,71
2021-04-02,33.164550425990754,1.6,34.7,0.0,72
2021-04-03,33.16605182445646,1.8,34.3,0.0,73
2021-04-04,29.082163904840712,1.8,35.3,0.0,74
2021-04-05,32.594044127972424,0.2,36.2,0.0,75
2021-04-06,33.09163898782177,0.0,36.2,0.0,76
2021-04-07,33.156607953484354,0.0,36.2,0.0,77
2021-04-08,33.16502400527551,0.2,35.0,2.91030484511103,78
2021-04-09,62.05504201770499,4.4,35.0,3.358261015327141,79
2021-04-10,62.05504201770499,6.2,34.2,4.277605970784957,80
2021-04-11,62.05504201770499,6.0,34.3,2.1970387556222657,81
2021-04-12,62.05504201770499,5.4,34.3,0.0,82
2021-04-13,62.05504201770499,7.0,34.3,1.5898917426733687,83
2021-04-14,62.05504201770499,7.0,32.5,3.734976975175894,84
2021-04-15,62.05504201770499,5.4,33.3,0.0,85
2021-04-16,62.05504201770499,13.4,33.3,0.0,86
2021-04-17,62.05504201770499,13.4,33.3,2.2705358752838993,87
2021-04-18,62.05504201770499,17.4,31.4,1.789566207618687,88
2021-04-19,62.05504201770499,8.2,32.2,0.0,89
2021-04-20,62.05504201770499,15.4,32.2,0.0,90
2021-04-21,46.79929355582341,9.4,32.2,0.0,91
2021-04-22,47.4756075032763,19.6,32.0,0.0,92
2021-04-23,47.26426519325676,16.4,32.5,0.0,93
2021-04-24,47.565456420576524,19.4,33.2,0.0,94
2021-04-25,37.02770037307823,14.2,33.2,0.0,95
2022-01-16,33.1294592272296,51.19999999999999,33.0,0.0,1
2022-01-17,30.153304895615815,1.5999999999999859,33.7,0.0,2
2022-01-18,32.18961366362041,0.9999999999999858,33.7,0.0,3
2022-01-19,26.82375423476648,0.5999999999999858,33.7,0.0,4
2022-01-20,32.255560405106166,3.999999999999986,33.7,0.0,5
2022-01-21,33.04703585955316,4.799999999999986,33.7,0.0,6
2022-01-22,33.150823190547726,4.799999999999986,34.4,0.0,7
2022-01-23,33.164275300495646,1.199999999999986,34.4,0.0,8
2022-01-24,33.16601622515037,11.399999999999986,34.4,0.0,9
2022-01-25,33.166241485405926,15.399999999999986,32.5,0.755278127670086,10
2022-01-26,60.07273130570289,29.799999999999986,30.8,1.8647406358977112,11
2022-01-27,62.05504201770499,18.799999999999986,32.8,0.0,12
2022-01-28,62.05504201770499,15.399999999999986,33.0,0.0,13
2022-01-29,46.26313909625209,5.199999999999985,33.3,0.0,14
2022-01-30,42.42350634338461,6.399999999999985,33.3,0.0,15
2022-01-31,29.6225023826705,5.799999999999986,33.3,0.0,16
2022-02-01,32.57323527023327,1.1999999999999857,33.3,0.0,17
2022-02-02,33.084820672408924,0.0,33.3,0.0,18
2022-02-03,33.155678218989024,0.3999999999999858,33.5,0.0,19
2022-02-04,33.164903699427086,7.7999999999999865,33.5,0.0,20
2022-02-05,33.16609753572564,7.7999999999999865,34.1,0.0,21
2022-02-06,33.166252006031016,12.599999999999987,34.1,0.0,22
2022-02-07,33.16627199259043,8.799999999999986,34.1,0.0,23
2022-02-08,33.16627457860007,9.399999999999986,32.7,0.0,24
2022-02-09,33.16627491319717,5.599999999999985,33.1,0.0,25
2022-02-10,33.16627495648987,3.3999999999999857,33.1,0.0,26
2022-02-11,33.16627496209139,23.999999999999986,33.1,0.0,27
2022-02-12,33.166274962816146,29.799999999999986,33.1,0.23365236744339413,28
2022-02-13,62.05504201770499,65.99999999999999,33.1,1.3049492190161391,29
2022-02-14,62.05504201770499,95.79999999999998,33.1,0.0,30
2022-02-15,62.05504201770499,89.79999999999998,33.2,0.0,31
2022-02-16,29.948784098790682,68.39999999999998,33.2,0.0,32
2022-02-17,31.02488453992235,23.999999999999986,33.2,0.0,33
2022-02-18,26.923732786172117,26.599999999999984,33.4,0.0,34
2022-02-19,26.672405014382974,14.999999999999986,33.4,0.0,35
2022-02-20,32.247035558827804,14.599999999999985,33.4,0.0,36
2022-02-21,29.719920874711693,16.19999999999999,32.8,0.0,37
2022-02-22,31.6646569676346,16.199999999999985,32.8,0.0,38
2022-02-23,32.96794509956292,9.999999999999986,32.5,0.0,39
2022-02-24,32.59929058050087,6.799999999999986,32.6,0.0,40
2022-02-25,32.19892040217926,4.999999999999986,32.6,0.0,41
2022-02-26,32.011310763756065,12.799999999999986,32.6,0.0,42
2022-02-27,32.05736982106927,11.199999999999987,32.5,0.0,43
2022-02-28,33.00605616149595,23.599999999999987,31.3,0.0,44
2022-03-01,33.14550076672721,15.799999999999985,31.6,0.0,45
2022-03-02,33.163586307525904,30.399999999999984,31.6,0.0,46
2022-03-03,33.16592707247784,15.599999999999985,32.6,0.0,47
2022-03-04,33.16622995007894,27.399999999999984,32.6,0.0,48
2022-03-05,30.38542407016608,12.799999999999986,33.2,0.0,49
2022-03-06,32.69247715025081,14.599999999999987,33.5,0.0,50
2022-03-07,30.044811771428186,38.999999999999986,33.5,0.0,51
2022-03-08,32.721258375501094,58.59999999999998,33.5,0.0,52
2022-03-09,30.34235709757867,56.999999999999986,33.1,0.0,53
2022-03-10,32.749130097286,20.799999999999986,33.1,0.0,54
2022-03-11,33.11180537252737,3.999999999999986,33.1,0.0,55
2022-03-12,27.0150545961824,3.3999999999999857,33.1,0.0,56
2022-03-13,28.280298287190824,45.79999999999998,32.1,0.0,57
2022-03-14,32.489885327998934,42.79999999999998,33.1,0.0,58
2022-03-15,33.07797598525987,45.79999999999998,33.1,0.0,59
2022-03-16,33.15483698849016,34.59999999999998,33.1,0.0,60
2022-03-17,33.16479481202214,48.999999999999986,31.7,0.0,61
2022-03-18,26.87754796313789,46.79999999999998,32.9,0.0,62
2022-03-19,32.27735253801261,28.399999999999988,32.9,0.0,63
2022-03-20,33.04990419121701,17.19999999999999,32.9,0.0,64
2022-03-21,28.01606724896203,28.799999999999986,32.0,0.0,65
2022-03-22,28.090556261456285,16.399999999999984,32.9,0.0,66
2022-03-23,32.43164140431206,12.999999999999986,33.0,0.0,67
2022-03-24,30.5864867987409,2.799999999999986,33.0,0.0,68
2022-03-25,32.72865533816943,28.399999999999984,33.0,0.0,69
2022-03-26,30.21275080738827,149.2,32.2,0.0,70
2022-03-27,32.744050088133704,163.0,32.3,0.0,71
2022-03-28,33.11132173471747,138.0,32.3,0.0,72
